QKEY,INTERVIEW_START_W152,INTERVIEW_END_W152,DEVICE_TYPE_W152,SVYMODE_W152,LANG_W152,FORM_W152,AI_HEARD_W152,CNCEXC_W152,USEAI_W152,AICONTROL1_W152,AICONTROL2_W152,AICHANGE_W152,AIFUTRIMPCT_a_W152,AIFUTRIMPCT_b_W152,AIFUTRIMPCT_c_W152,AIFUTRIMPCT_d_W152,AIFUTRIMPCT_e_W152,AIFUTRIMPCT_f_W152,AIFUTRIMPCT_g_W152,AIFUTRIMPCT_h_W152,AIFUTRIMPCT_i_W152,AIFUTRIMPCT_j_W152,AIJOBS_W152,AIJOBIMPCT_a_W152,AIJOBIMPCT_b_W152,AIJOBIMPCT_c_W152,AIJOBIMPCT_d_W152,AIJOBIMPCT_e_W152,AIJOBIMPCT_f_W152,AIJOBIMPCT_g_W152,AIJOBIMPCT_h_W152,AIJOBIMPCT_i_W152,AIJOBIMPCT_j_W152,HUMANVAI_a_W152,HUMANVAI_b_W152,HUMANVAI_c_W152,HUMANVAI_d_W152,HUMANVAI_e_W152,HUMANVAI_f_W152,HUMANVAI_g_W152,HUMANVAI_h_W152,PERSBENHRM_W152,TRSTAIPRS_W152,AICONCERN_a_W152,AICONCERN_b_W152,AICONCERN_c_W152,AICONCERN_d_W152,AICONCERN_e_W152,AICONCERN_f_W152,AICONCERN_g_W152,FUTRAI_a_W152,FUTRAI_b_W152,FUTRAI_c_W152,FUTRAI_d_W152,DISCRIM1_a_W152,DISCRIM1_b_W152,DISCRIM1_c_W152,DISCRIM1_d_W152,DISCRIM1_e_W152,DISCRIM1_f_W152,AIREG_W152,REGCONFG_W152,REGCONFI_W152,CHATAWARE_W152,CHATUSE_W152,CHATHELPFUL_W152,DRIVE1_W152,DRIVE2_a_W152,DRIVE2_b_W152,DRIVE2_c_W152,DRIVE2_d_W152,DRIVE2_e_W152,DRIVE2_f_W152,DRIVE3_W152,DRIVER_W152,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W152
202400008574,13-Aug-2024 15:00:15,13-Aug-2024 15:13:21,1,1,9,2,1,3,5,5,1,5,,,,,,4,5,3,6,4,2,,,,,,3,4,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,1,5,5,3,,,3,2,2,2,3,1,2,4,6,1,3,5,1,2,1,3,2,2,,1,4,4,1,2,1,1,1,5,3,99,9,9,3,1,3,2,2,1,2.574842613189647
202400008576,13-Aug-2024 19:16:02,13-Aug-2024 19:35:36,3,2,9,1,1,2,5,3,2,2,1,2,2,2,2,,,,,,2,3,2,2,2,1,,,,,,1,3,3,4,3,2,4,3,2,1,5,2,5,5,5,5,2,4,5,3,3,1,1,1,1,5,5,3,3,2,3,,,5,2,2,2,2,1,1,4,1,1,2,3,2,3,1,3,1,2,,1,1,1,1,3,2,2,2,4,1,,1,1,2,6,2,5,2,2,3.7368105259545326
202400008588,18-Aug-2024 15:49:49,18-Aug-2024 16:01:57,3,1,9,2,1,1,2,3,1,2,,,,,,2,2,2,2,2,1,,,,,,3,2,3,3,3,1,2,2,3,3,3,2,2,2,1,3,3,3,3,4,3,3,3,4,1,3,2,2,2,2,2,2,2,4,3,1,1,1,4,1,1,1,2,2,1,2,2,1,1,2,2,2,1,1,5,2,,1,1,1,1,2,10,,3,6,3,2,2,4,1,6,5,1,2,2,0.9238996278080266
202400008603,13-Aug-2024 16:17:29,13-Aug-2024 16:30:40,1,1,9,2,1,1,4,2,1,3,,,,,,3,4,1,2,3,2,,,,,,2,2,3,3,1,1,3,3,2,3,3,1,3,2,2,1,1,4,2,2,2,4,3,4,2,3,5,5,5,5,5,5,1,4,3,2,1,3,5,1,1,1,2,1,1,2,1,1,4,8,2,2,1,1,5,2,,1,4,4,1,1,2,2,2,5,4,1,1,1,3,3,2,1,2,1,0.7846084385158743
202400008613,13-Aug-2024 16:49:30,13-Aug-2024 17:07:56,1,1,9,2,2,2,2,4,2,4,,,,,,5,5,4,6,4,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,3,2,3,4,2,2,2,2,2,2,2,4,4,2,1,4,3,2,2,2,2,1,2,3,5,1,2,3,1,1,1,1,5,1,99,1,1,3,1,6,9,,3,6,3,2,2,3,1,4,3,1,1,2,0.4214049501247262
202400008624,15-Aug-2024 12:44:20,15-Aug-2024 12:46:11,1,1,9,2,2,2,5,5,1,3,,,,,,1,2,2,3,1,4,,,,,,2,3,1,3,2,2,1,2,2,2,3,1,2,3,1,2,3,1,5,2,1,4,2,2,1,1,3,3,5,2,3,1,2,5,4,3,,,1,1,2,1,3,1,3,4,1,2,2,3,3,1,2,2,3,2,,1,1,1,1,1,12,,3,5,4,1,1,1,1,7,2,2,2,2,1.46868432504544
202400008626,13-Aug-2024 15:25:19,13-Aug-2024 15:32:35,1,1,9,1,1,3,4,2,1,6,6,6,6,5,6,,,,,,2,4,1,4,2,3,,,,,,2,4,1,2,1,3,4,1,3,1,2,2,2,2,2,2,1,1,3,2,4,5,5,5,5,2,2,2,4,4,1,1,2,4,1,1,1,1,1,1,3,1,1,3,7,2,3,1,3,1,1,3,2,1,3,2,1,1,1,1,2,1,,1,1,3,9,1,4,1,3,2.0512932671088238
202400008648,13-Aug-2024 14:06:52,13-Aug-2024 14:12:52,3,1,10,1,3,1,5,5,3,6,1,1,6,3,1,,,,,,4,4,4,4,4,4,,,,,,4,4,4,4,4,4,4,4,3,3,1,1,1,1,1,1,1,6,6,6,6,5,5,5,5,5,5,3,6,6,3,,,6,1,1,1,1,1,1,2,1,1,1,2,1,1,2,3,1,1,2,2,5,3,2,1,2,2,2,5,4,1,1,1,3,1,1,1,2,1,2.198975362117199
202400008676,13-Aug-2024 14:49:52,13-Aug-2024 14:57:33,1,1,9,2,1,1,2,3,1,4,,,,,,2,3,4,3,4,2,,,,,,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,3,2,4,4,4,1,2,5,3,4,4,2,3,3,2,2,1,1,2,2,1,1,3,2,2,1,2,1,1,1,2,2,1,3,6,2,2,2,1,5,2,,2,3,5,4,1,8,,4,4,3,2,2,3,3,4,3,1,2,2,0.562553202480887
202400008688,13-Aug-2024 15:18:34,13-Aug-2024 15:33:09,1,1,9,1,1,3,1,2,3,3,2,3,5,5,5,,,,,,2,3,2,2,2,2,,,,,,2,2,2,1,2,2,2,2,1,3,1,2,1,1,1,1,1,4,3,3,5,2,2,2,2,5,5,1,6,3,2,2,,5,1,1,1,2,1,1,2,6,2,2,4,2,1,2,3,1,2,,1,2,2,1,5,12,,3,5,4,99,9,9,3,1,1,4,2,1,3.2283514822662722
202400008694,13-Aug-2024 20:01:24,13-Aug-2024 20:01:56,3,1,9,2,1,2,2,2,2,3,,,,,,4,3,4,2,4,2,,,,,,3,2,3,3,3,2,2,2,2,2,1,2,2,1,3,1,1,1,1,2,1,2,3,2,4,4,2,3,3,3,2,3,2,5,5,1,2,,4,1,1,1,3,1,1,2,1,1,4,9,1,1,1,2,3,2,,1,1,1,1,6,12,,3,5,4,2,2,3,1,6,3,1,2,2,1.8414123086170346
202400008697,14-Aug-2024 17:14:14,14-Aug-2024 17:25:46,3,1,9,2,1,2,3,4,2,4,,,,,,5,6,3,6,4,2,,,,,,3,4,3,2,3,2,2,2,2,2,2,2,2,3,2,1,2,3,1,4,4,3,3,2,4,3,1,3,3,3,1,2,2,4,5,1,2,,3,1,3,2,3,2,3,5,1,2,2,4,3,1,2,1,5,2,,1,1,1,1,6,9,,3,6,2,,2,4,1,1,5,1,2,1,1.0778373755718418
202400008701,16-Aug-2024 16:00:55,16-Aug-2024 16:14:56,3,2,9,2,1,2,4,5,3,3,,,,,,3,3,3,6,5,2,,,,,,3,2,4,2,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,6,4,4,5,5,5,5,2,2,2,5,5,1,2,,3,1,1,1,1,1,2,2,1,2,3,5,2,3,1,1,5,2,,4,1,1,4,2,12,,3,6,1,,1,1,1,9,2,2,2,2,1.5174292939824552
202400008721,13-Aug-2024 23:08:58,13-Aug-2024 23:15:02,1,1,9,1,1,3,5,3,2,3,3,3,4,3,3,,,,,,2,3,3,3,2,3,,,,,,2,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,5,3,3,3,3,2,2,2,4,4,1,1,3,4,2,2,1,1,2,2,3,1,1,4,9,2,2,1,1,5,2,,1,1,1,1,1,5,,4,3,1,,1,1,1,9,2,1,1,2,0.4069658013196094
202400008725,14-Aug-2024 15:10:20,14-Aug-2024 15:15:19,3,1,9,2,1,3,4,2,1,2,,,,,,6,6,2,6,6,3,,,,,,3,2,3,3,2,2,2,2,2,1,2,2,2,2,2,5,3,3,4,3,4,4,4,4,2,3,5,5,5,5,5,5,2,5,5,1,1,3,3,2,2,2,2,1,2,4,1,1,3,7,3,1,1,1,5,2,,1,1,1,1,1,10,,3,6,3,1,1,2,1,5,3,2,2,2,1.4908749436713178
202400008739,13-Aug-2024 14:36:57,13-Aug-2024 14:47:48,1,1,9,2,1,3,3,1,2,5,,,,,,2,4,4,5,4,2,,,,,,2,2,3,3,2,1,1,2,3,4,4,3,3,1,2,3,1,1,1,1,1,1,1,6,5,4,1,4,4,2,1,3,2,3,4,1,1,3,3,2,1,1,3,1,1,2,1,1,3,7,2,2,2,2,3,1,1,1,1,3,1,1,2,2,2,3,2,,2,3,1,8,3,1,2,2,0.6484158606927447
202400008741,13-Aug-2024 18:40:09,13-Aug-2024 18:44:52,3,1,9,1,1,3,2,3,1,3,2,3,4,4,4,,,,,,4,2,3,2,3,3,,,,,,1,3,4,2,3,3,1,3,2,3,2,1,1,1,3,1,1,2,4,4,3,2,2,2,2,2,2,2,4,2,1,1,3,3,2,2,2,2,2,2,3,1,1,4,9,2,1,2,1,5,2,,1,3,5,1,6,6,,4,3,3,2,2,4,1,9,4,1,2,2,0.8159356846126999
202400008757,13-Aug-2024 14:11:42,13-Aug-2024 14:13:16,3,1,9,1,1,2,5,3,2,5,3,5,4,4,5,,,,,,2,1,2,2,2,3,,,,,,2,3,4,3,2,2,2,3,1,2,2,1,1,1,2,2,2,2,3,5,6,4,4,4,2,5,5,1,3,4,3,,,5,1,1,1,1,1,2,1,1,1,4,9,2,2,2,3,2,1,1,1,1,3,1,1,2,2,2,4,4,2,2,3,1,99,3,2,2,99,1.1604512355135033
202400008763,13-Aug-2024 15:46:22,13-Aug-2024 15:54:35,1,1,9,1,2,3,5,5,2,3,1,5,5,3,6,,,,,,2,4,2,2,4,4,,,,,,1,1,1,2,2,4,4,2,3,2,5,1,1,3,1,1,3,6,3,5,5,5,5,5,5,5,5,2,5,5,2,2,,5,1,1,1,1,2,1,3,2,2,2,3,3,2,2,1,5,2,,1,1,1,1,1,10,,3,6,3,1,1,2,3,9,3,2,2,2,0.9783073041403425
202400008771,13-Aug-2024 14:20:48,13-Aug-2024 14:27:39,1,1,9,1,1,2,1,4,2,4,4,5,5,4,4,,,,,,4,3,2,2,2,3,,,,,,4,2,2,2,2,2,4,2,1,2,1,2,2,1,1,1,3,4,3,3,4,5,5,5,5,5,5,2,4,3,1,1,4,3,2,1,2,1,1,1,3,1,1,4,9,2,2,1,3,2,2,,1,1,1,1,6,1,1,1,1,1,,1,1,1,9,2,1,1,3,0.9376449388609632
202400008777,15-Aug-2024 14:51:09,15-Aug-2024 15:01:39,1,1,9,2,2,3,2,5,1,3,,,,,,2,3,1,3,5,3,,,,,,1,3,1,1,1,3,3,2,3,3,4,1,3,2,2,1,1,1,2,1,2,3,3,3,2,4,2,4,5,4,2,2,2,4,4,3,,,5,1,1,2,2,1,1,5,1,1,1,2,2,4,2,3,2,2,,1,1,1,1,1,1,2,1,5,3,1,1,2,1,5,3,4,2,2,1.351871635941516
202400008809,13-Aug-2024 17:34:16,13-Aug-2024 17:40:16,3,1,9,2,1,2,5,2,1,3,,,,,,3,3,2,3,3,2,,,,,,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,4,4,1,3,3,3,1,2,2,4,4,2,2,,3,1,1,1,1,1,1,2,5,1,1,2,1,2,2,3,1,2,,1,2,2,1,3,1,2,1,5,4,2,2,4,1,1,4,1,2,1,1.0146472949021148
202400008818,14-Aug-2024 17:00:17,14-Aug-2024 17:10:34,1,1,9,2,2,2,5,4,3,3,,,,,,3,3,4,3,4,4,,,,,,2,2,3,4,3,4,3,4,3,4,3,4,3,1,2,3,1,1,1,3,5,3,3,2,3,4,5,5,5,5,5,5,2,5,4,3,,,5,1,1,2,2,1,1,3,1,1,2,3,3,2,1,3,1,2,,1,1,1,1,6,12,,3,6,1,,1,1,1,3,2,2,2,2,0.9420711024361595
202400008820,13-Aug-2024 14:21:42,13-Aug-2024 14:27:25,1,1,9,2,1,3,2,4,1,2,,,,,,3,3,1,1,2,3,,,,,,3,3,2,3,3,4,3,3,3,3,3,1,1,2,1,4,2,3,2,3,3,4,3,3,2,2,5,5,5,5,5,5,1,3,2,1,1,2,5,1,2,1,2,1,1,3,2,1,3,5,2,2,1,1,5,2,,1,1,1,1,1,9,,3,6,2,,2,3,1,9,3,1,2,3,0.9299371967081134
202400008824,13-Aug-2024 21:02:55,13-Aug-2024 21:22:21,3,1,9,1,2,2,5,5,3,6,3,3,6,3,6,,,,,,2,4,2,2,3,3,,,,,,3,2,4,2,4,4,2,2,3,2,2,1,2,2,2,3,2,5,6,5,5,5,5,5,5,5,5,2,6,6,3,,,4,1,1,2,1,1,1,4,2,1,1,1,2,4,2,2,3,2,,1,1,1,1,5,1,1,1,2,3,1,1,2,1,2,3,2,2,2,1.02079061791607
202400008827,13-Aug-2024 15:03:08,13-Aug-2024 15:13:04,3,1,9,2,2,2,5,4,3,5,,,,,,3,6,3,6,4,2,,,,,,2,2,2,4,2,3,1,3,1,3,2,2,4,3,2,1,1,1,1,1,3,2,2,2,3,4,5,5,5,5,5,5,2,5,4,2,2,,3,3,1,2,3,1,2,3,1,1,4,9,2,3,1,1,5,2,,1,1,1,1,1,12,,3,6,3,1,1,1,2,9,2,2,1,3,0.8402954331770143
202400008836,13-Aug-2024 16:05:57,13-Aug-2024 16:11:57,1,1,9,1,1,3,2,3,2,2,2,2,4,2,6,,,,,,2,3,1,2,2,3,,,,,,3,2,1,2,1,2,3,2,2,1,3,2,3,3,2,3,4,4,3,2,3,2,3,3,3,1,2,2,4,4,1,1,4,3,2,2,2,2,1,2,3,1,1,4,9,2,1,2,1,6,2,,1,1,1,1,6,9,,3,6,2,,2,4,1,9,4,1,2,2,1.2617818056365961
202400008858,14-Aug-2024 18:22:53,14-Aug-2024 18:42:59,1,1,9,2,2,2,5,3,3,5,,,,,,3,3,5,5,4,2,,,,,,2,2,2,2,2,4,1,4,4,2,2,3,3,3,2,3,2,3,3,2,2,2,2,2,5,4,5,5,5,5,3,3,1,4,4,2,1,3,3,2,3,1,2,1,3,3,1,2,2,4,3,2,2,3,2,1,1,1,1,3,1,6,12,,3,6,4,99,9,9,3,1,5,2,2,1,3.656235266233954
202400008863,14-Aug-2024 19:26:31,14-Aug-2024 19:35:16,1,1,9,2,2,2,2,4,2,6,,,,,,2,4,3,3,3,4,,,,,,2,4,3,3,3,2,1,4,3,3,4,2,2,1,2,3,2,1,4,3,3,1,3,3,4,4,5,5,5,5,5,5,2,4,4,2,1,4,4,1,2,1,1,1,2,4,1,1,3,5,2,3,1,3,2,2,,1,1,1,1,1,1,1,1,4,1,,1,2,1,8,3,2,2,2,1.0275321497479843
202400008872,13-Aug-2024 15:27:58,13-Aug-2024 15:35:42,1,1,9,1,2,2,2,4,2,3,2,3,6,6,6,,,,,,2,3,2,4,4,3,,,,,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,3,3,3,4,3,5,5,5,5,5,5,2,3,6,2,2,,4,1,2,2,2,1,1,4,1,2,2,3,3,2,2,1,5,2,,4,1,1,4,1,1,2,1,2,4,2,2,3,1,4,3,2,1,2,1.0925622897653406
202400008900,14-Aug-2024 13:38:32,14-Aug-2024 13:44:32,3,1,9,1,2,99,2,4,3,3,1,3,4,2,2,,,,,,3,2,2,2,3,3,,,,,,1,2,1,3,1,1,2,2,3,3,3,1,3,2,4,2,4,3,3,3,4,5,5,5,5,5,5,2,3,3,2,2,,6,1,2,2,2,1,1,3,2,1,4,9,1,2,1,1,6,2,,1,1,1,1,2,9,,3,6,2,,2,3,1,9,3,1,1,2,0.7442187931678583
202400008911,13-Aug-2024 21:09:57,13-Aug-2024 21:17:45,3,1,9,2,1,1,5,4,1,3,,,,,,5,3,2,3,4,2,,,,,,2,2,3,2,3,2,1,2,1,2,2,2,1,2,2,3,2,2,2,3,3,2,2,4,4,4,3,3,3,3,3,3,2,4,4,1,1,3,4,1,1,1,2,1,1,3,2,1,4,9,1,2,1,1,5,1,1,1,1,3,1,1,2,2,2,5,2,,2,3,1,9,2,1,2,2,0.605309442072027
202400008927,13-Aug-2024 16:44:33,13-Aug-2024 16:53:49,1,1,9,1,2,3,5,4,2,3,3,3,5,3,3,,,,,,2,1,2,2,1,2,,,,,,4,3,3,3,4,4,3,3,3,3,2,3,1,3,2,1,1,2,1,4,3,2,2,2,1,2,2,1,5,3,2,2,,5,1,1,1,2,1,1,1,1,1,3,6,2,3,1,3,2,2,,1,1,1,1,3,11,,4,5,1,,1,1,1,8,2,2,2,3,1.2817662060090933
202400008964,17-Aug-2024 05:24:54,17-Aug-2024 05:35:56,1,1,9,2,2,3,3,3,1,3,,,,,,4,3,2,3,2,3,,,,,,2,3,3,3,3,3,2,2,2,3,3,3,3,1,1,3,4,4,4,4,4,5,5,5,4,3,3,3,3,3,2,2,3,3,3,3,,,3,1,2,2,2,1,3,4,1,1,3,6,3,2,1,2,4,2,,1,1,1,1,1,1,1,1,4,4,1,1,2,2,2,3,2,2,1,1.106904365292869
202400008967,13-Aug-2024 14:45:39,13-Aug-2024 14:54:47,3,1,9,2,2,2,5,5,3,3,,,,,,6,6,6,6,6,4,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,3,99,6,3,,,2,1,2,2,2,2,2,4,2,1,3,5,2,4,1,3,2,2,,1,1,1,1,3,1,2,1,5,4,1,1,2,3,3,3,2,2,2,0.7318108072608979
202400008978,15-Aug-2024 14:37:52,15-Aug-2024 14:43:02,1,1,9,1,3,3,5,5,3,6,3,3,3,3,3,,,,,,4,4,4,4,4,4,,,,,,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,3,6,6,6,6,5,5,5,5,5,5,3,6,6,3,,,3,2,1,1,2,1,1,5,2,1,4,9,1,4,2,3,2,2,,1,2,2,1,6,1,1,1,2,2,,2,3,1,1,3,5,2,1,2.8222869549010356
202400008980,13-Aug-2024 15:17:28,13-Aug-2024 15:50:20,1,1,10,2,2,2,4,1,1,3,,,,,,1,4,4,4,3,2,,,,,,3,2,3,3,4,2,3,4,4,2,4,4,2,3,3,2,2,3,3,3,1,2,2,3,3,4,2,2,2,2,1,2,2,3,4,3,,,2,3,2,2,2,2,2,4,1,1,3,5,2,2,2,1,6,1,8,2,5,3,4,1,2,2,2,4,4,2,2,3,3,1,3,1,2,1,0.9264052821160894
202400009001,16-Aug-2024 22:02:58,16-Aug-2024 22:12:14,3,1,9,1,2,2,4,4,3,3,1,2,1,2,2,,,,,,4,2,2,2,2,3,,,,,,1,3,1,1,3,1,2,2,2,2,2,3,2,2,2,3,2,6,3,3,3,2,2,2,2,2,2,1,3,3,2,2,,4,2,2,2,2,2,2,3,1,1,2,3,2,4,2,2,3,2,,1,1,1,1,1,5,,4,4,2,,2,4,1,9,4,2,1,2,0.29092739962481057
202400009002,14-Aug-2024 14:26:02,14-Aug-2024 14:36:54,3,1,9,2,2,2,5,4,3,6,,,,,,4,6,6,6,6,4,,,,,,4,3,2,1,4,4,2,4,4,4,2,4,3,1,2,1,1,1,1,1,1,1,5,2,6,6,5,5,5,5,3,3,1,5,6,2,2,,4,1,1,2,2,1,1,2,1,1,1,2,1,3,2,2,3,2,,1,2,2,1,2,1,2,1,5,1,,1,2,1,3,3,3,2,2,1.3544975484088857
202400009016,14-Aug-2024 13:35:07,14-Aug-2024 13:48:06,1,1,9,1,2,3,5,2,2,3,1,2,1,2,5,,,,,,4,3,2,2,2,4,,,,,,1,4,2,4,2,4,4,2,2,3,2,1,1,2,1,2,2,1,1,3,3,5,5,5,5,5,5,1,2,4,2,2,,3,1,1,1,1,1,1,2,1,1,3,5,1,1,1,1,5,2,,99,2,2,4,6,6,,4,4,4,99,9,9,1,3,3,1,2,1,1.6295177429898031
202400009022,13-Aug-2024 15:26:30,13-Aug-2024 15:32:53,1,1,9,1,1,2,1,4,2,5,5,5,5,5,1,,,,,,2,2,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,1,99,2,2,2,2,2,2,2,5,2,5,5,4,4,4,4,4,4,2,99,5,1,2,,5,1,1,3,1,1,3,1,1,1,2,4,99,3,1,3,2,2,,1,1,1,1,1,2,2,2,4,1,,1,1,1,8,2,2,2,2,1.188539531050188
202400009083,13-Aug-2024 15:17:25,13-Aug-2024 15:26:13,3,1,9,1,2,2,5,3,3,4,5,5,5,4,5,,,,,,2,3,2,2,2,3,,,,,,2,2,2,2,2,2,2,2,1,2,2,1,1,1,3,3,1,4,3,4,6,3,5,5,5,3,5,1,4,4,2,2,,3,1,2,1,2,1,2,3,1,1,4,9,2,1,2,1,5,1,1,1,1,3,1,6,2,2,2,2,2,,2,4,1,6,4,2,2,2,0.9972254019167536
202400009089,14-Aug-2024 18:49:38,14-Aug-2024 19:09:07,3,2,9,2,1,3,5,4,3,2,,,,,,1,3,2,2,3,1,,,,,,1,1,3,1,4,1,4,3,1,3,4,4,1,3,3,1,1,1,2,3,3,5,3,6,2,3,2,5,2,2,2,2,3,4,2,3,,,2,2,2,2,2,2,3,3,1,1,4,9,3,4,1,1,5,1,8,1,1,3,1,3,11,,4,4,3,1,1,1,1,5,2,2,2,1,0.3071370152632682
202400009090,13-Aug-2024 14:56:10,13-Aug-2024 15:02:58,3,1,9,1,1,2,4,4,2,6,2,3,5,6,4,,,,,,4,1,2,3,4,3,,,,,,4,2,2,2,4,2,2,3,3,2,3,2,2,2,1,5,3,4,6,4,6,5,5,5,5,5,5,2,3,4,1,1,3,3,2,2,2,3,1,2,3,1,1,3,7,2,3,1,1,6,2,,1,2,2,1,1,12,,3,5,2,,2,4,1,5,5,1,2,2,0.3161221916293186
202400009131,13-Aug-2024 14:10:01,13-Aug-2024 14:15:59,1,1,9,1,1,1,1,1,1,1,2,1,1,1,1,,,,,,1,1,1,1,1,1,,,,,,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,1,5,1,4,1,1,1,1,3,1,1,3,,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,6,2,,1,2,2,1,2,5,,4,1,3,2,2,4,1,9,5,1,1,3,0.13525972991407115
202400009136,14-Aug-2024 08:51:54,14-Aug-2024 08:56:04,1,1,9,2,2,3,5,3,2,6,,,,,,6,6,4,5,5,4,,,,,,4,2,3,4,4,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,4,4,6,4,6,1,5,5,5,5,5,2,5,5,2,2,,5,1,2,1,1,1,2,3,2,1,2,3,3,99,1,3,2,2,,1,1,1,1,6,12,,3,6,4,2,2,4,1,99,5,1,2,99,1.0020585886206193
202400009137,13-Aug-2024 14:14:22,13-Aug-2024 14:49:35,3,1,9,2,2,2,4,4,2,3,,,,,,4,5,4,6,4,2,,,,,,2,2,2,2,2,4,3,2,4,1,4,3,1,1,2,3,2,3,3,2,2,3,3,4,4,4,1,3,3,4,2,3,3,3,3,2,2,,4,2,2,3,2,2,2,3,1,1,1,2,1,2,2,1,5,2,,1,3,5,1,1,1,1,1,2,2,,2,4,3,9,4,1,2,2,0.291479399070597
202400009145,14-Aug-2024 10:08:14,14-Aug-2024 10:17:24,3,1,9,1,1,1,2,4,1,2,1,2,5,2,6,,,,,,3,2,2,3,1,3,,,,,,1,2,2,2,1,1,1,2,2,2,3,1,3,1,1,4,4,4,4,2,4,5,5,5,5,5,5,2,3,4,1,1,4,3,2,3,3,3,1,2,5,2,1,3,5,2,1,1,1,6,2,,1,1,1,1,1,11,,4,4,4,2,2,3,2,6,2,1,1,2,0.8086406758270022
202400009161,13-Aug-2024 16:45:57,13-Aug-2024 16:54:18,1,1,9,1,2,3,5,3,1,3,3,3,3,3,3,,,,,,2,3,2,2,2,3,,,,,,4,4,4,2,2,2,4,4,3,2,4,1,2,2,3,2,2,3,3,2,4,5,5,5,5,5,5,2,4,4,3,,,3,1,1,2,2,1,2,2,1,2,3,6,1,2,2,3,2,2,,1,2,2,1,2,1,1,1,5,2,,2,3,1,2,3,2,2,99,1.1712464444036714
202400009172,13-Aug-2024 15:01:26,13-Aug-2024 15:07:37,1,1,9,2,1,2,4,4,2,5,,,,,,5,4,4,4,4,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,3,2,2,5,5,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,3,7,1,2,1,2,3,1,8,1,5,3,1,6,10,,3,6,3,2,2,3,1,1,3,1,2,1,0.4033071250864538
202400009196,13-Aug-2024 21:12:25,13-Aug-2024 21:17:26,3,1,9,1,1,2,1,4,2,5,4,5,5,2,5,,,,,,3,2,2,2,2,2,,,,,,2,2,1,4,1,1,2,3,1,3,3,1,1,1,5,3,4,4,1,3,4,5,5,5,5,5,5,2,4,5,1,1,4,5,3,1,2,2,1,1,4,1,1,3,7,1,2,1,1,6,2,,1,1,1,1,1,5,,4,4,3,2,2,3,1,9,3,2,1,3,0.533529960325322
202400009199,13-Aug-2024 18:52:16,13-Aug-2024 18:57:17,1,1,9,1,1,2,5,4,2,5,3,3,4,5,4,,,,,,2,2,2,2,2,2,,,,,,1,1,3,1,3,3,3,1,1,2,4,1,3,4,1,1,1,1,2,5,5,5,5,5,5,4,4,2,5,5,2,2,,3,1,2,2,2,1,1,2,1,2,3,7,3,2,2,2,3,2,,1,4,4,1,6,1,1,1,5,3,2,2,3,1,1,3,2,1,1,0.9060236058228295
202400009207,13-Aug-2024 22:27:31,13-Aug-2024 22:33:52,1,1,9,2,1,2,5,5,2,5,,,,,,6,5,5,5,5,2,,,,,,2,2,3,2,4,4,2,2,4,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,5,5,2,2,,3,2,2,2,3,2,3,3,1,2,4,9,2,1,1,1,5,2,,1,1,1,1,6,12,,3,5,4,1,1,2,1,5,3,2,2,2,1.5218662113194286
202400009213,13-Aug-2024 14:07:36,13-Aug-2024 14:11:20,3,1,9,2,1,3,2,4,2,5,,,,,,5,3,3,3,5,2,,,,,,3,2,2,2,3,1,2,2,3,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,5,4,1,3,4,2,2,5,2,4,5,1,1,3,5,1,2,3,3,1,1,3,3,1,1,2,2,1,1,1,5,1,1,1,1,3,1,6,10,,3,6,3,2,2,3,3,9,3,1,2,2,1.6155862256273814
